#Generated in a cylinder of r = 2m and total height of 4 m
#
# Neutrino electron elastic scattering from SN at 10kpc
#
# Time of Flux | Mean energy of nu | nu energy | costheta of e- from z dir | e- energy | event weigh | Primary Position (R(m), Theta, Phi) | Primary direction (Px,Py,Pz)  |Total hits | PMTs hit |...for PMT hit...| PMT number | Hits in that PMT |...for Hit...| photon wavelengh | hit time |#
0.256831	-1.02769	-1.7667	2.05994	
0.0420099	-1.00011	-0.49112	1.11498	
-0.898209	-0.0384152	1.56756	1.80707	
1.93118	0.40576	-0.0929066	1.97553	
1.1243	-0.467053	-1.73839	2.12231	
0.236181	-0.0728871	-1.30753	1.33068	
0.561	-0.141365	-1.43511	1.54734	
-0.172592	0.656116	-1.81187	1.93472	
-1.14654	1.42316	1.68261	2.48417	
-1.59618	-0.544955	-0.262722	1.70698	
-0.212154	-1.35834	-0.672286	1.53038	
1.42313	0.410485	-1.20509	1.90946	
-0.449221	1.20025	0.268204	1.30933	
1.33754	0.699267	0.150656	1.5168	
-0.548556	-0.793096	-1.20967	1.54701	
0.00996375	0.870932	-1.00492	1.32984	
-1.37052	1.44241	0.417792	2.03308	
0.28299	-0.000239401	0.824897	0.872089	
0.885005	-0.700673	-0.316867	1.17243	
-0.32348	-1.04334	1.3058	1.70244	
-0.663514	1.5952	0.459258	1.78769	
0.198622	1.70713	0.161839	1.72625	
-0.171627	-0.767017	0.705681	1.05629	
1.56695	-1.09538	1.05876	2.18544	
-1.11996	0.846764	1.38468	1.97197	
-1.41814	0.91317	0.0414648	1.68722	
0.205817	1.52375	1.21316	1.95855	
1.43328	0.445397	0.649314	1.63532	
-1.45502	0.52877	-0.723389	1.70879	
0.119583	0.36399	-0.069872	0.38945	
-0.103575	-0.472496	0.0390006	0.485284	
1.33221	0.166562	-0.523278	1.44095	
1.27832	-1.44073	-0.521199	1.99536	
0.000608921	1.69301	-1.81628	2.48297	
0.901146	-1.55992	0.457676	1.85874	
0.484183	0.433324	-1.94649	2.05208	
-0.289849	-0.169959	1.95982	1.98841	
1.0814	1.01322	1.83297	2.35707	
-0.0266979	0.443287	-0.974143	1.07059	
1.8404	0.648355	-0.601464	2.04186	
0.318904	-1.40725	-1.72599	2.24969	
-1.73845	-0.559151	-1.59747	2.42627	
1.19958	-1.58733	-1.06808	2.25819	
-0.456488	-1.07434	-1.04415	1.56615	
-0.270444	0.43365	-0.925358	1.05711	
-1.89292	-0.549255	0.289687	1.99217	
1.00037	0.685633	-0.0517776	1.21388	
-1.38191	0.795087	-0.0139996	1.59438	
1.22006	-1.33854	-1.79041	2.54672	
0.846131	-1.52305	-0.812604	1.92248	
0.121731	0.854463	-0.55057	1.02374	
-0.882941	1.79142	-1.85497	2.72575	
-0.815249	0.827188	0.38286	1.22289	
1.397	0.957639	-0.577461	1.78946	
0.35727	0.0563288	-0.92175	0.990171	
0.378139	0.794365	-1.35045	1.61174	
-0.124624	1.42644	-0.938172	1.71185	
-1.31591	-0.534364	-1.84373	2.32734	
0.943698	-0.548577	0.180303	1.10635	
-1.1553	0.479662	0.700177	1.43354	
0.0481802	1.35712	-0.235166	1.37819	
0.78464	-1.52633	-1.25407	2.12557	
0.215293	1.51867	-0.558376	1.63233	
1.13795	0.00639212	0.769456	1.3737	
1.25654	0.0723895	0.290864	1.29179	
-0.473838	0.21498	0.615723	0.806135	
0.305031	1.60951	-0.29029	1.66368	
0.86233	-0.296471	0.359481	0.980171	
0.825833	1.059	0.713718	1.52082	
0.988307	-0.894793	0.849417	1.5808	
-1.15185	-1.21096	1.62379	2.33021	
1.94793	0.0391799	1.99077	2.78553	
-0.0828918	-0.240005	1.8466	1.86398	
0.394099	0.867391	1.97439	2.19224	
1.55723	0.130388	0.755154	1.73557	
1.55578	0.307574	-0.949488	1.8484	
0.538313	0.377679	0.555914	0.861083	
1.57136	0.491667	-1.28309	2.0874	
-0.965198	-1.23203	1.86989	2.43844	
1.00451	-0.264987	-0.162174	1.05146	
-1.07351	-0.619718	1.27558	1.77865	
-1.50124	0.105678	-0.811704	1.7099	
1.84206	0.241792	-0.271851	1.87764	
-0.0687174	0.48419	0.883697	1.00999	
0.7804	-1.08652	1.92409	2.34343	
-1.58804	0.541566	-1.29361	2.11863	
0.296366	-1.51463	0.737637	1.71057	
-1.29281	-0.244614	0.957962	1.62754	
1.56549	1.07078	0.841579	2.07499	
-1.17504	-0.429411	-1.86707	2.24746	
-0.772763	-1.1284	-1.45994	2.00047	
1.51595	-0.585275	-0.467443	1.6909	
1.1873	-1.22505	-0.198547	1.71751	
0.515876	0.356283	0.590421	0.861198	
-0.110977	-1.34669	-1.69856	2.17048	
1.43345	-0.438399	0.725582	1.66537	
-0.835629	0.0575997	1.01485	1.31587	
-1.33731	-0.675547	-0.821189	1.70854	
1.74526	-0.860382	-1.60365	2.52149	
-1.40401	-0.861002	1.03858	1.9471	
-1.63479	-0.146196	1.00179	1.92289	
-1.49076	0.0453755	1.07475	1.83835	
-0.939941	1.63963	-1.43099	2.37057	
0.321495	-0.705205	0.92441	1.20632	
-1.52944	-0.201017	1.85482	2.41245	
-0.735442	-0.776452	1.23587	1.63436	
0.440382	0.868353	-1.92882	2.16063	
-0.171155	1.92139	-1.33384	2.34525	
-1.45035	-1.285	1.88944	2.70642	
0.940839	-0.508961	1.94976	2.22391	
-1.916	-0.113327	1.39232	2.37118	
0.671878	-0.571433	-1.74455	1.95485	
-1.06817	-0.259305	1.99515	2.2779	
0.973301	0.987473	0.064476	1.38801	
-1.08258	-0.976802	-1.15517	1.86025	
0.153466	-1.62672	1.71784	2.37081	
1.45369	0.240202	0.947974	1.75202	
0.808532	-1.78095	0.251899	1.97204	
1.45712	0.230362	0.848795	1.70197	
-0.525486	-1.49913	-0.142408	1.59493	
0.339984	0.7616	-1.66438	1.86166	
-0.158401	-0.539775	1.61579	1.71091	
1.7934	-0.166748	-0.288664	1.82412	
0.863073	0.0548899	1.91566	2.10183	
0.960902	-1.48195	1.91814	2.60744	
0.830169	1.76927	0.589408	2.0413	
-0.784814	-0.188435	0.0997117	0.813255	
-0.190879	0.523496	0.176063	0.584364	
-0.526465	-0.589252	-1.87071	2.03074	
1.06061	-0.622033	0.170632	1.24134	
0.276663	1.33011	1.77998	2.23922	
-1.78685	-0.465672	-1.68404	2.49913	
0.197194	0.0675737	0.0423638	0.212712	
0.484411	-0.309387	-1.07998	1.22341	
-0.788434	0.357497	-1.5628	1.78655	
0.99618	1.61057	-0.938264	2.11345	
1.43001	0.0874943	1.41074	2.01066	
1.62982	0.115509	1.56104	2.25975	
0.229445	1.73271	-1.29582	2.17579	
1.07063	-1.43221	-1.33803	2.23333	
1.16211	-0.960493	0.0977072	1.51083	
-1.16747	1.47259	-0.00721049	1.87924	
0.108806	0.393932	-0.111324	0.423574	
-0.0929581	-0.898514	-0.123945	0.911773	
0.800208	-1.68799	0.447969	1.92102	
-0.34113	-0.061282	-1.92038	1.95141	
1.29284	-1.15679	-0.170918	1.74322	
1.35736	-0.159154	1.16801	1.79778	
0.0350108	1.27897	-1.52221	1.98849	
0.210011	0.745186	1.34375	1.55083	
1.07336	1.24728	-0.670221	1.7768	
-0.705569	0.383089	-1.64017	1.82613	
1.22522	0.0818129	-0.220877	1.24765	
1.75184	0.0829593	-1.60287	2.37593	
0.705524	-1.6074	1.52166	2.32313	
-0.59301	0.110546	1.23229	1.37202	
0.744371	-1.47976	-1.48938	2.22756	
-0.737829	0.154192	-1.62121	1.78788	
-0.439493	0.987297	0.0984038	1.08517	
-0.159816	-0.837311	0.199063	0.875361	
0.766943	-0.463646	0.16089	0.910524	
-0.36914	-0.677601	-0.588203	0.970252	
1.41536	0.26165	1.26604	1.91691	
-1.17342	-1.31671	-1.85081	2.55658	
-0.361925	0.987939	0.183698	1.06806	
-0.502398	0.988247	1.11474	1.57216	
-0.701082	0.362344	-0.72392	1.07092	
-1.93432	0.303662	1.23849	2.31683	
-1.06247	-0.540398	-1.64777	2.03372	
-0.309966	-0.62576	1.99444	2.11316	
0.110714	1.14614	0.929051	1.47954	
0.0363783	-0.41791	-1.2701	1.33758	
-0.757126	0.746367	-0.821665	1.34367	
1.56041	1.10428	1.79777	2.62417	
-1.00452	-0.218473	0.595858	1.18821	
1.37415	-0.161751	0.320574	1.42029	
1.44567	0.165845	1.27835	1.93692	
-0.0596046	-1.70053	-0.94043	1.94416	
-1.39956	-0.942125	0.612243	1.79477	
0.63945	0.872474	1.62386	1.95116	
-0.828582	0.0290712	1.3203	1.55904	
0.0812801	-0.41609	-0.907746	1.00187	
0.937909	0.328929	-0.988478	1.40177	
0.413914	0.478203	-1.12285	1.28872	
-1.21953	0.671526	1.24021	1.86449	
0.93801	0.555196	-0.647569	1.26785	
-1.56662	-0.759031	1.33378	2.19303	
-0.289356	0.188233	-1.89263	1.92385	
0.846762	-0.198229	0.662508	1.09326	
-1.89188	0.534099	-0.540116	2.03868	
-0.748958	1.30336	-0.651877	1.63848	
0.241864	1.54108	0.505261	1.63973	
1.01152	0.806616	0.862767	1.55504	
-0.559594	0.726362	1.27733	1.57236	
-1.22731	-0.325892	-1.32935	1.83838	
0.872686	1.06666	1.36735	1.94139	
0.268666	1.92975	0.282977	1.9688	
-0.481763	1.68949	0.765761	1.91647	
1.21624	0.334409	0.544065	1.37371	
-0.092766	-0.22247	0.242916	0.342208	
-1.5675	-1.18886	1.24736	2.32945	
1.63111	1.11615	1.19155	2.30784	
-0.41606	-1.19128	1.39233	1.87905	
0.654039	-0.852092	-0.642832	1.25182	
0.0932982	0.393059	0.581711	0.708228	
-1.37045	0.5644	-0.929736	1.74959	
0.441525	1.59099	-1.33876	2.12567	
-1.21599	0.355925	-1.94812	2.3239	
-1.27302	-0.0547988	-0.0088433	1.27423	
0.176125	0.999467	-1.96401	2.21072	
-0.393178	-1.74787	0.35072	1.82556	
-0.330394	-0.979178	-0.489937	1.14367	
1.17613	1.58452	0.341516	2.00265	
-0.333187	1.13762	-0.00258958	1.18541	
1.33798	-0.300607	1.41666	1.97167	
1.07539	1.21613	0.605919	1.7328	
-1.17175	0.0220891	-1.38192	1.81195	
1.0742	0.51536	-1.8001	2.15867	
-0.355572	1.19158	-0.645639	1.40112	
0.749003	0.70786	-1.12444	1.52526	
-0.478246	1.09196	1.32046	1.77897	
-0.068633	-0.700297	0.691348	0.986452	
-0.354229	0.30877	1.99298	2.04763	
0.714987	0.527955	-0.610565	1.0783	
0.0484561	0.442917	-0.324505	0.551205	
0.714992	0.987023	1.50999	1.94049	
0.757376	0.76369	0.878039	1.38845	
-1.76452	-0.849779	1.13137	2.26178	
-0.869867	-0.877742	-0.550542	1.35285	
-1.81924	-0.54024	-0.839241	2.07504	
-0.148583	1.63508	-1.29808	2.09298	
-0.556709	0.696828	-1.59499	1.82743	
1.7484	0.439973	-1.14128	2.13377	
-0.383033	-0.926204	-0.682856	1.21279	
-1.37088	-0.754953	0.34405	1.60238	
-0.572322	1.14419	0.870347	1.54733	
-0.3438	-0.960201	0.927198	1.37836	
0.926561	0.768842	-0.439035	1.28156	
-0.412284	-1.52688	-0.96872	1.85466	
0.378008	1.07766	0.57887	1.28037	
0.368906	0.562174	-1.66666	1.79719	
0.717793	0.0244405	-0.538646	0.897754	
-1.00969	1.49032	1.55929	2.38158	
-1.22492	1.52908	-0.690826	2.07744	
1.11979	-0.152205	-1.56417	1.92969	
-0.261326	0.715078	0.570394	0.951303	
-0.31337	1.24367	0.171993	1.29402	
0.518175	0.451834	-0.161425	0.706199	
0.112447	-1.09311	-0.456176	1.18981	
-0.598423	-0.555751	-1.69529	1.88175	
0.552442	-0.721198	-0.66469	1.12567	
1.65188	0.693595	1.5981	2.40077	
-1.0183	0.937494	1.98112	2.41675	
-0.2806	-0.663939	1.71264	1.85814	
0.316832	-1.56275	1.67404	2.31192	
1.71268	0.359362	-1.9686	2.63397	
-1.9744	0.0105962	-0.0989997	1.97691	
0.105359	-0.686013	-1.74656	1.87941	
-0.547322	-0.478418	0.453212	0.856648	
0.671301	-0.430747	-0.0445029	0.798854	
-0.81643	1.64661	1.46406	2.34976	
-1.34114	-0.40023	1.13317	1.80081	
-1.0119	-0.225538	1.6552	1.95307	
0.635702	1.59133	-0.610326	1.81905	
0.51886	1.03717	0.825674	1.42361	
0.0428848	1.75266	1.93726	2.61279	
0.8914	1.64957	1.24495	2.25068	
-1.83075	-0.694201	-1.30558	2.35331	
-1.46842	-0.577487	-0.416541	1.63195	
1.37925	-0.0415565	0.98161	1.6934	
0.967168	-0.0673751	-1.2236	1.56113	
-0.556002	-1.65984	1.42685	2.25835	
1.62087	0.960575	-1.85285	2.64254	
-0.919059	0.888569	-1.79133	2.20071	
1.53545	0.410572	-0.116665	1.59367	
0.622845	1.83542	0.858901	2.12	
-0.332762	-1.78332	0.517843	1.88656	
-1.31609	0.640723	-0.685637	1.61639	
0.218967	-0.849042	1.80844	2.00979	
1.3577	-0.0471742	0.978171	1.67403	
-1.93338	-0.310123	0.011983	1.95813	
-0.134212	-1.40884	0.500677	1.50118	
-0.696494	-0.569394	0.666947	1.11988	
0.026472	0.651731	0.754692	0.997504	
-1.30507	-0.861149	0.136029	1.56949	
-1.95004	-0.0547396	1.61429	2.53211	
0.278774	0.0716999	0.574575	0.642644	
-0.623857	1.43766	-0.613419	1.68296	
0.0363364	-0.698586	-0.558573	0.895179	
-1.34245	-0.135457	0.0684614	1.35101	
0.0533375	1.9017	0.788642	2.05944	
-0.0919148	1.77799	1.88367	2.5919	
1.58148	-0.650919	-1.72972	2.43243	
1.81797	0.38734	-0.496176	1.92386	
0.119638	-1.40534	0.572138	1.52205	
0.939554	1.52076	-0.93742	2.01847	
-0.260025	1.54366	-0.635222	1.68938	
-1.53442	-0.419993	-0.676974	1.72891	
1.00519	-0.88054	-0.278865	1.36511	
1.85393	0.461398	-0.488537	1.97195	
1.08269	-0.365915	0.431401	1.22156	
-1.62579	0.667362	-1.53527	2.33359	
1.33951	-0.418087	-1.65319	2.16844	
-1.70984	1.0183	-1.62423	2.56877	
1.1714	1.18698	-1.35587	2.1493	
-1.39645	0.664257	1.68187	2.28473	
0.864181	-0.987559	-1.49252	1.98739	
0.0535344	1.05218	-0.82268	1.3367	
0.121574	0.91433	-0.981534	1.34692	
0.90745	1.25392	1.56976	2.20452	
-0.475109	1.86938	-0.00843215	1.92883	
0.354533	1.38874	0.680658	1.58669	
0.396261	1.72112	-0.480986	1.83047	
0.0973502	-1.70186	-0.535949	1.78691	
0.291932	-0.840367	-1.72257	1.93874	
0.0815563	-0.327462	1.35699	1.39833	
0.124047	-1.69761	-1.3451	2.16947	
-0.586143	-0.298681	1.95005	2.05802	
1.78196	0.34956	-1.79108	2.5506	
0.541844	-0.150519	1.18774	1.31415	
0.795329	-0.4342	-0.403048	0.991729	
-1.21262	-0.617051	-0.43697	1.42904	
1.05828	-0.582368	-0.699706	1.39596	
0.619395	-0.677851	-1.5668	1.81604	
-1.91994	-0.0259545	-1.08708	2.20649	
-1.2075	-0.666033	-1.38557	1.95486	
-1.77033	-0.0869889	0.935957	2.00441	
-0.455013	0.548955	-1.17135	1.37129	
0.892352	0.980731	0.231326	1.34597	
-1.12322	-0.970764	-1.65996	2.22699	
1.44156	-0.320262	-1.20297	1.90468	
-0.0997889	-1.75556	0.340204	1.791	
-0.207217	0.342588	-1.09044	1.16162	
-1.3652	-1.20551	0.832262	2.00242	
0.680652	-0.265514	0.435169	0.850386	
1.78178	0.390356	0.0828892	1.82592	
-1.50592	-1.16653	0.0953947	1.90727	
-0.869166	0.83063	0.284065	1.23535	
0.815471	1.50349	-1.53562	2.2986	
1.47581	1.23692	1.74359	2.59771	
0.928352	-0.529809	0.864523	1.37475	
-0.378762	1.39641	-1.43111	2.03506	
0.338904	1.13504	-1.74799	2.11155	
-0.0838094	-1.26633	0.83661	1.52004	
-0.78262	-0.426874	-1.10764	1.42183	
-1.48655	-1.03218	-0.519988	1.88298	
0.806681	0.745206	1.92622	2.2173	
1.28023	-0.585348	0.438212	1.47433	
0.692058	-0.32339	1.59656	1.7699	
-0.895708	0.926796	-0.604409	1.42357	
1.39077	0.987759	-1.25487	2.11769	
1.32312	-1.09672	-1.47076	2.26199	
0.847565	-0.606627	-0.816513	1.32403	
-1.8559	0.14539	-0.271133	1.88123	
-0.294271	1.87981	-1.68281	2.54011	
0.891333	-0.160332	-1.12885	1.44723	
-0.324012	0.995834	1.3981	1.74681	
1.46916	1.27835	0.992392	2.18574	
0.394851	-0.0809234	0.455509	0.608231	
-1.05667	1.2556	-1.14658	2.00193	
-0.701836	-0.432424	-0.938002	1.24876	
-1.80948	-0.402403	-1.41458	2.33178	
-1.85871	-0.0360618	0.970742	2.09725	
-1.38789	0.366489	0.71429	1.60336	
0.625072	-1.11135	1.45878	1.93749	
0.862366	-0.595427	-0.420136	1.12904	
0.0337951	-0.0401814	-1.45768	1.45862	
0.442458	-0.526136	-1.29	1.46174	
-0.158228	1.25004	-1.92781	2.30306	
1.38741	1.39852	-0.387603	2.00774	
0.950534	0.419627	1.10271	1.51512	
0.55789	-0.693042	-0.251689	0.924606	
1.4195	-1.27139	1.65789	2.52587	
-1.35411	0.692888	0.803646	1.72034	
0.226523	1.58438	-0.952315	1.86239	
0.729779	-0.536815	1.91719	2.12047	
0.563711	1.19701	-1.90803	2.32189	
1.34114	-1.16789	-0.474337	1.84055	
-0.486386	0.337959	-0.518203	0.78697	
-1.27962	-1.40385	1.84268	2.64645	
-0.361843	1.42767	0.62791	1.60108	
-1.19692	-0.704849	-1.26466	1.87851	
0.412313	0.236145	0.83942	0.964569	
-0.602197	-1.2328	-1.17566	1.80682	
-1.0048	-1.54494	0.401681	1.88622	
-0.673439	-0.875989	1.93402	2.2274	
1.97036	0.138875	0.724757	2.10401	
-0.342687	0.537143	-1.80801	1.91699	
0.821599	-1.55965	-0.278221	1.78464	
0.321626	-0.825234	-1.46062	1.70817	
-1.16746	-0.242308	0.0104604	1.19239	
-1.27784	1.00583	0.807174	1.81552	
0.0302018	1.85632	-1.34475	2.29242	
-1.25983	0.585185	-0.714965	1.56231	
-0.471007	-0.612157	-1.3345	1.54191	
-0.763967	1.19277	-0.543706	1.51722	
-1.38551	-0.831063	-0.954973	1.87677	
0.805755	0.71457	0.263503	1.10873	
-0.589481	0.306098	-1.83927	1.95553	
-0.617824	-0.934997	-1.22263	1.65854	
0.265741	1.89611	-0.784221	2.06902	
0.419317	1.35457	-0.0148373	1.41806	
-1.1608	0.912924	-0.419635	1.53525	
-1.6448	0.430386	-1.96887	2.60135	
-0.945869	0.908882	0.707175	1.49025	
-0.514432	-1.69901	-1.97951	2.6589	
1.34698	-1.1496	0.924761	1.99778	
0.889856	-0.968755	-0.717442	1.49835	
0.71174	-1.82947	-0.73289	2.09539	
0.653721	-1.76879	0.672089	2.00192	
0.900437	-0.928228	-0.745051	1.49248	
0.853767	-0.364678	0.264132	0.965233	
-1.77105	0.891939	-1.49339	2.48242	
1.48288	-0.185638	-0.448002	1.56016	
0.159699	1.14193	-0.000934362	1.15305	
-0.44868	1.70421	-1.44332	2.2779	
1.7785	0.303305	1.59586	2.40869	
0.851065	-1.27944	-1.19609	1.94728	
1.10705	-0.666664	-1.31642	1.84471	
0.708549	0.839267	0.0366799	1.09898	
0.476148	-0.221055	-1.26494	1.36955	
0.649253	0.798315	1.56219	1.87063	
-0.123987	0.532396	-1.20231	1.32075	
-1.28292	1.14956	-1.70589	2.42434	
1.44205	-0.147639	-1.89491	2.38579	
0.202153	-1.56223	1.7058	2.32189	
0.390921	0.820553	-1.63305	1.86896	
1.60404	-0.770049	-0.932824	2.009	
-0.524553	0.861759	1.12235	1.50912	
0.530708	-0.567267	-0.508367	0.928375	
-0.543708	0.771215	-1.57027	1.83198	
-1.5053	0.584696	1.78669	2.40833	
0.113571	-1.91611	-0.49673	1.9827	
-0.467536	0.297449	-0.866917	1.02889	
-0.141758	0.50049	-1.85167	1.92334	
-0.753456	0.399088	0.322556	0.911597	
-0.861258	-1.08571	-0.676176	1.54199	
0.394807	0.558931	1.09273	1.28932	
-0.402098	0.0910269	1.11688	1.19054	
-0.708628	0.0242022	1.55132	1.70568	
-0.371615	-1.22436	-0.970113	1.6057	
1.35596	0.602437	-1.07702	1.83345	
-0.958834	1.27952	-1.38946	2.11828	
0.0921752	1.71212	-0.779622	1.88352	
0.667482	0.749105	0.965807	1.39265	
-0.444095	1.32295	-0.872205	1.64564	
1.13358	-1.60937	-1.57303	2.51983	
-1.43917	-0.04416	-0.644385	1.57747	
-0.701964	-1.75758	0.262324	1.91067	
0.571246	0.184216	0.857405	1.04661	
0.121414	-1.13171	0.610396	1.29154	
-0.648382	0.929816	0.324217	1.17901	
-0.584475	0.483437	1.82374	1.97519	
0.709938	0.888409	0.256542	1.1658	
-0.717401	-0.423644	-0.203963	0.857753	
0.905038	0.362899	0.297438	1.01944	
0.393775	1.3237	-0.230367	1.40011	
-1.60647	-0.462946	-1.32701	2.13448	
-1.25919	-1.09705	-0.297711	1.69638	
1.84659	0.312903	-1.35232	2.31011	
1.46147	-1.31946	1.67717	2.58646	
-1.50363	0.813932	-1.28303	2.13765	
0.152596	-0.752479	1.17255	1.40156	
-1.64791	0.0352384	-1.77537	2.42256	
1.38052	0.685708	-0.980402	1.8268	
-1.07516	1.15084	-1.69036	2.31035	
-0.276272	-0.186475	0.385138	0.509343	
0.190611	0.923494	-1.46644	1.74345	
-1.27539	1.18312	1.56537	2.34025	
0.819055	0.989942	0.383836	1.34096	
0.716796	0.299748	-1.42219	1.62057	
-0.0955645	-1.13925	1.11124	1.59433	
1.78268	0.640078	-0.129732	1.89855	
0.67007	0.0841091	1.33497	1.49606	
